Original File Name,Anonymized File Name,UUID
B801.txt,B801_anonymized.txt,6138a526-58b8-433a-861a-f589b091c337
B1591.txt,B1591_anonymized.txt,da1ae7f4-45b8-4037-a932-5373daf7cede
B1187.txt,B1187_anonymized.txt,0cf064c8-04a0-46a5-91db-31db246b878f
B484.txt,B484_anonymized.txt,aa4a2448-21ee-458c-8a48-02c1b4a72fe0
B264.txt,B264_anonymized.txt,7da9e118-1471-4873-b3a7-5a1b946c2d37
B1108.txt,B1108_anonymized.txt,98274d22-0d66-4c11-b49d-3cd8769919e1
B482.txt,B482_anonymized.txt,f984f92e-8664-43fe-9673-a23a4f9b0dd0
B1040.txt,B1040_anonymized.txt,ab0ac089-ba7d-466e-af49-20a2c91eb3c6
B279.txt,B279_anonymized.txt,5274a2ec-c8cf-4446-b61b-0c7e4eccc45c
B005.txt,B005_anonymized.txt,46b3f778-1a9d-428e-ab72-c4743c9f421c
B344.txt,B344_anonymized.txt,9abf0bf5-c96e-407a-b7d6-7fdc0896b12b
B406.txt,B406_anonymized.txt,6569178c-9efc-4bd8-881b-84b116070355
B1407.txt,B1407_anonymized.txt,6e7710ab-8ee6-4b4f-b482-347a73e785c0
B417.txt,B417_anonymized.txt,93954c38-3599-46ca-bce7-710b19d0ecd3
B054.txt,B054_anonymized.txt,17c52164-4d22-4acd-8324-ac1e1332cbc3
B284.txt,B284_anonymized.txt,5e90365a-2d43-4d02-897f-9b3d539df604
B1276.txt,B1276_anonymized.txt,99b8b6b1-4a15-47fe-ab74-352e67be683e
B771.txt,B771_anonymized.txt,825e9bd6-9ccd-4d3d-baa9-4d002d672b54
B091.txt,B091_anonymized.txt,9a729313-f45a-4b5e-8e07-30a36176ef4d
B238.txt,B238_anonymized.txt,e1ca0e41-732e-481d-9544-a5dd533e6dde
B1559.txt,B1559_anonymized.txt,cf9e9f1b-c6d1-415d-a65b-60b8357ad78a
B455.txt,B455_anonymized.txt,cbd2937d-414f-47ae-8214-45239b226d04
B1408.txt,B1408_anonymized.txt,0f982539-5078-4860-b729-a71700c238ae
B269.txt,B269_anonymized.txt,f72223e5-602a-4ede-9c26-fad317577277
B823.txt,B823_anonymized.txt,948f11c9-fc86-4d79-9e4b-842bbc39bee2
B310.txt,B310_anonymized.txt,ea235c2e-32ee-4f65-8e52-89658147d018
B770.txt,B770_anonymized.txt,f096d1db-adae-4102-be4d-1511cfb57ce2
B703.txt,B703_anonymized.txt,06c13600-ab64-4f76-b78b-51c2756a9623
B427.txt,B427_anonymized.txt,b98dfdbf-18f9-4a9f-b6b1-0a36b139d65a
B679.txt,B679_anonymized.txt,17c3b697-e6dd-4e1d-9ca5-e27dbb301642
B1094.txt,B1094_anonymized.txt,4ba5757e-9560-47d7-8786-7a9db5eadbaa
B1430.txt,B1430_anonymized.txt,3677a69a-9966-4df2-8c4a-5969633eb539
B1547.txt,B1547_anonymized.txt,daf0ff26-d625-431e-9529-3c11fd639c85
B039.txt,B039_anonymized.txt,774039f2-f826-4441-b487-aeeb09101345
B1243.txt,B1243_anonymized.txt,3ef17e4d-34c2-4ed3-8b65-e4e86a09e3cf
B394.txt,B394_anonymized.txt,108c577a-dca7-45ce-acd8-2d0c57a4cd3c
